"brand","screenSize","screenTech","energyConsumption","star","model_cleaned"
"samsung",31,"LED",145,4.5,"QA32LS03BBW"
"samsung",31,"LED",145,4.5,"QA32LS03BBS"
"samsung",31,"LED",145,4.5,"QA32LS03B"
"samsung",31,"LED",160,4,"QA32LS03CBW"
"samsung",32,"LED",182,3.5,"QA32LS03TAW"
"samsung",32,"LED",182,3.5,"QA32LS03TBW"
"samsung",32,"LED",182,3.5,"QA32LS03T"
"samsung",39,"LED",218,4,"UA40T6500AS"
"samsung",42,"LED",259,4,"UA43T6500AS"
"samsung",42,"LED",255,4,"UA43TU8000W"
"samsung",42,"LED",255,4,"UA43TU8000S"
"samsung",42,"LED",255,4,"UA43TU8500S"
"samsung",42,"LED",255,4,"UA43TU8000"
"samsung",42,"LED",255,4,"UA43TU7000S"
"samsung",42,"LED",284,3.5,"QA43LS01TAW"
"samsung",42,"LED",284,3.5,"QA43LS01TAS"
"samsung",42,"LED",284,3.5,"QA43LS01TBS"
"samsung",42,"LED",284,3.5,"QA43LS01T"
"samsung",42,"LED",332,3,"QA43LS03TAW"
"samsung",42,"LED",332,3,"QA43LS03TAS"
"samsung",42,"LED",332,3,"QA43LS03T"
"samsung",42,"LED",353,2.5,"QA43LS05TAW"
"samsung",42,"LED",353,2.5,"QA43LS05TAS"
"samsung",42,"LED",353,2.5,"QA43LS05T"
"samsung",42,"LED",255,4,"BE43TH"
"samsung",42,"LED",332,3,"HG43TS030AK"
"samsung",42,"LED",255,4,"HG43AT690UK"
"samsung",42,"LED",255,4,"UA43TU6900S"
"samsung",42,"LED",255,4,"HG43AT670UK"
"samsung",42,"LED",353,2.5,"BS43T"
"samsung",42,"LED",255,4,"QA43Q60AAW"
"samsung",42,"LED",255,4,"QA43Q60AAS"
"samsung",42,"LED",339,3,"QA43LS03AAW"
"samsung",42,"LED",339,3,"QA43LS03AAS"
"samsung",42,"LED",364,2.5,"UA43AU9000S"
"samsung",42,"LED",255,4,"UA43AU7000W"
"samsung",42,"LED",255,4,"UA43AU7000S"
"samsung",42,"LED",255,4,"UA43AU7000"
"samsung",42,"LED",259,4,"UA43AU8000W"
"samsung",42,"LED",259,4,"UA43AU8000S"
"samsung",42,"LED",259,4,"UA43AU8000"
"samsung",42,"LED",255,4,"BE43AH"
"samsung",42,"LED",255,4,"HG43Q60AAAW"
"samsung",42,"LED",266,4,"QA43Q60ABS"
"samsung",43,"LED",237,4.5,"UA43AU7002S"
"samsung",43,"LED",255,4,"HG43AJ690YK"
"samsung",43,"LED",270,4,"UA43BU8000S"
"samsung",43,"LED",270,4,"UA43BU8500S"
"samsung",43,"LED",270,4,"UA43BU800"
"samsung",43,"LED",270,4,"UA43BU8000W"
"samsung",43,"LED",364,2.5,"QA43QN90BAW"
"samsung",43,"LED",364,2.5,"QA43QN90BAS"
"samsung",43,"LED",364,2.5,"QA43QN90BA"
"samsung",43,"LED",339,3,"QA43LS03BAW"
"samsung",43,"LED",339,3,"QA43LS03BAS"
"samsung",43,"LED",339,3,"QA43LS03BA"
"samsung",43,"LED",302,3.5,"QA43LS01BAW"
"samsung",43,"LED",302,3.5,"QA43LS01BBW"
"samsung",43,"LED",302,3.5,"QA43LS01BAS"
"samsung",43,"LED",302,3.5,"QA43LS01B"
"samsung",43,"LED",251,4,"HG43AU800AW"
"samsung",43,"LED",259,4,"QA43Q6BAS"
"samsung",43,"LED",259,4,"QA43Q63BAS"
"samsung",43,"LED",259,4,"QA43Q60BAS"
"samsung",43,"LED",306,3,"QA43LS05BAW"
"samsung",43,"LED",306,3,"QA43LS05BBW"
"samsung",43,"LED",306,3,"QA43LS05BAS"
"samsung",43,"LED",306,3,"QA43LS05B"
"samsung",43,"LED",270,4,"HG43BU800AW"
"samsung",43,"LED",259,4,"HG43Q60BAAW"
"samsung",43,"LED",259,4,"QA43Q60CAS"
"samsung",43,"LED",259,4,"QA43Q63CAS"
"samsung",43,"LED",259,4,"QA43Q6CA"
"samsung",43,"LED",259,4,"QA43QN90CAW"
"samsung",43,"LED",259,4,"QA43QN90CAS"
"samsung",43,"LED",259,4,"QA43QN90CA"
"samsung",43,"LED",259,4,"UA43CU8000W"
"samsung",43,"LED",259,4,"UA43CU8000S"
"samsung",43,"LED",259,4,"UA43CU8500S"
"samsung",43,"LED",259,4,"UA43CU800"
"samsung",43,"LED",259,4,"LH43BECHLGKXXY"
"samsung",43,"LED",259,4,"LH43BECHLGSXNZ"
"samsung",43,"LED",259,4,"LH43BECHLG"
"samsung",43,"LED",259,4,"UA43CU7000S"
"samsung",43,"LED",259,4,"UA43CU7100S"
"samsung",43,"LED",259,4,"UA43CU700S"
"samsung",43,"LED",259,4,"HG43CU700AW"
"samsung",43,"LED",233,4.5,"QA43QN90DAW"
"samsung",43,"LED",233,4.5,"QA43QN90DAS"
"samsung",43,"LED",233,4.5,"QA43QN90DA"
"samsung",43,"LED",237,4.5,"QA43Q60DAS"
"samsung",43,"LED",237,4.5,"QA43Q65DAS"
"samsung",43,"LED",237,4.5,"QA43Q6DAS"
"samsung",43,"LED",339,3,"QA43LS03DAW"
"samsung",43,"LED",339,3,"QA43LS03DAS"
"samsung",43,"LED",339,3,"QA43LS03DA"
"samsung",43,"LED",262,4,"UA43DU8000W"
"samsung",43,"LED",262,4,"UA43DU8000S"
"samsung",43,"LED",262,4,"UA43DU8500S"
"samsung",43,"LED",262,4,"UA43DU800"
"samsung",43,"LED",251,4,"BE43DH"
"samsung",43,"LED",291,3.5,"QA43LS01DAW"
"samsung",43,"LED",291,3.5,"QA43LS01DAS"
"samsung",43,"LED",291,3.5,"QA43LS01DA"
"samsung",43,"LED",251,4,"UA43DU7000S"
"samsung",43,"LED",251,4,"UA43DU7700S"
"samsung",43,"LED",251,4,"UA43DU7700W"
"samsung",43,"LED",251,4,"UA43DU700"
"samsung",43,"LED",262,4,"UA43DUE800W"
"samsung",43,"LED",262,4,"UA43DUE800S"
"samsung",43,"LED",262,4,"UA43DUE800"
"samsung",48,"LED",295,4.5,"QA48S90DAE"
"samsung",49,"LED",375,3.5,"QA49LS01TAS"
"samsung",49,"LED",375,3.5,"QA49LS01TBS"
"samsung",49,"LED",375,3.5,"QA49LS01T"
"samsung",49,"LED",335,4,"UA50TU8500S"
"samsung",49,"LED",335,4,"UA50TU7000S"
"samsung",49,"LED",470,2.5,"QA50LS03TAW"
"samsung",49,"LED",470,2.5,"QA50LS03TAS"
"samsung",49,"LED",470,2.5,"QA50LS03T"
"samsung",49,"LED",335,4,"BE50TH"
"samsung",49,"LED",299,4.5,"QA50Q60TAS"
"samsung",49,"LED",470,2.5,"HG50TS030AK"
"samsung",49,"LED",313,4.5,"HG50AT690UK"
"samsung",49,"LED",335,4,"UA50TU6900S"
"samsung",49,"LED",313,4.5,"HG50AT670UK"
"samsung",49,"LED",291,4.5,"QA50Q60AAW"
"samsung",49,"LED",291,4.5,"QA50Q60AAS"
"samsung",49,"LED",353,4,"QA50LS03AAW"
"samsung",49,"LED",353,4,"QA50LS03AAS"
"samsung",49,"LED",339,4,"UA50AU9000S"
"samsung",49,"LED",397,3.5,"QA50QN90AAW"
"samsung",49,"LED",397,3.5,"QA50QN90AAS"
"samsung",49,"LED",397,3.5,"QA50QN90AA"
"samsung",49,"LED",335,4,"UA50AU7000W"
"samsung",49,"LED",335,4,"UA50AU7000S"
"samsung",49,"LED",335,4,"UA50AU7000"
"samsung",49,"LED",335,4,"QA50LS01TAW"
"samsung",49,"LED",335,4,"QA50LS01TAS"
"samsung",49,"LED",335,4,"QA50LS01TA"
"samsung",49,"LED",470,2.5,"QA50Q80AAS"
"samsung",49,"LED",335,4,"BE50AH"
"samsung",49,"LED",339,4,"UA50AU8000W"
"samsung",49,"LED",339,4,"UA50AU8000S"
"samsung",49,"LED",339,4,"UA50AU8000"
"samsung",49,"LED",288,4.5,"HG50Q60AAAW"
"samsung",49,"LED",302,4.5,"QA50Q60ABS"
"samsung",49,"LED",335,4,"UA50TU8000"
"samsung",49,"LED",335,4,"UA50TU8000S"
"samsung",49,"LED",335,4,"UA50TU8000W"
"samsung",49,"LED",313,4.5,"HG50AJ690YK"
"samsung",49,"LED",262,5,"UA50AU7002S"
"samsung",49,"LED",346,4,"UA50BU8000W"
"samsung",49,"LED",346,4,"UA50BU8000S"
"samsung",49,"LED",346,4,"UA50BU8500S"
"samsung",49,"LED",346,4,"UA50BU800"
"samsung",49,"LED",412,3,"QA50QN90BAW"
"samsung",49,"LED",412,3,"QA50QN90BAS"
"samsung",49,"LED",412,3,"QA50QN90BA"
"samsung",49,"LED",353,4,"QA50LS03BAW"
"samsung",49,"LED",353,4,"QA50LS03BAS"
"samsung",49,"LED",353,4,"QA50LS03BA"
"samsung",49,"LED",507,2,"QA50Q80BAS"
"samsung",49,"LED",291,4.5,"HG50AU800AW"
"samsung",49,"LED",295,4.5,"QA50Q6BAS"
"samsung",49,"LED",295,4.5,"QA50Q63BAS"
"samsung",49,"LED",295,4.5,"QA50Q60BAS"
"samsung",49,"LED",346,4,"HG50BU800AW"
"samsung",49,"LED",295,4.5,"HG50Q60BAAW"
"samsung",49,"LED",280,5,"QA50Q60CAS"
"samsung",49,"LED",280,5,"QA50Q63CAS"
"samsung",49,"LED",280,5,"QA50Q6CA"
"samsung",49,"LED",346,4,"QA50QN90CAW"
"samsung",49,"LED",346,4,"QA50QN90CAS"
"samsung",49,"LED",346,4,"QA50QN90CA"
"samsung",49,"LED",295,4.5,"LH50BECHLGKXXY"
"samsung",49,"LED",295,4.5,"LH50BECHLGSXNZ"
"samsung",49,"LED",295,4.5,"LH50BECHLG"
"samsung",49,"LED",280,5,"QA50QE1CAS"
"samsung",49,"LED",295,4.5,"UA50CU7000S"
"samsung",49,"LED",295,4.5,"UA50CU7100S"
"samsung",49,"LED",295,4.5,"UA50CU700S"
"samsung",49,"LED",295,4.5,"HG50CU700AW"
"samsung",49,"LED",244,5.5,"QA50Q60DAS"
"samsung",49,"LED",244,5.5,"QA50Q65DAS"
"samsung",49,"LED",244,5.5,"QA50Q6DAS"
"samsung",49,"LED",299,4.5,"QA50QN90DAW"
"samsung",49,"LED",299,4.5,"QA50QN90DAS"
"samsung",49,"LED",299,4.5,"QA50QN90DA"
"samsung",49,"LED",302,4.5,"QA50Q80DAW"
"samsung",49,"LED",302,4.5,"QA50Q80DAS"
"samsung",49,"LED",302,4.5,"QA50Q80DA"
"samsung",49,"LED",343,4,"QA50LS03DAW"
"samsung",49,"LED",343,4,"QA50LS03DAS"
"samsung",49,"LED",343,4,"QA50LS03DA"
"samsung",49,"LED",270,5,"QA50QE1DAS"
"samsung",49,"LED",262,5,"UA50DU7000S"
"samsung",49,"LED",262,5,"UA50DU7000W"
"samsung",49,"LED",262,5,"UA50DU7700S"
"samsung",49,"LED",262,5,"UA50DU7700W"
"samsung",49,"LED",262,5,"UA50DU700"
"samsung",49,"LED",262,5,"BE50DH"
"samsung",49,"LED",343,4,"QA50LS01DAS"
"samsung",49,"LED",306,4.5,"UA50DUE800W"
"samsung",49,"LED",306,4.5,"UA50DUE800S"
"samsung",49,"LED",306,4.5,"UA50DUE800"
"samsung",50,"LED",353,4,"QA50LS01BAS"
"samsung",50,"LED",328,4,"UA50CU8000W"
"samsung",50,"LED",328,4,"UA50CU8000S"
"samsung",50,"LED",328,4,"UA50CU8500S"
"samsung",50,"LED",328,4,"UA50CU800"
"samsung",50,"LED",343,4,"QA50Q80CAS"
"samsung",50,"LED",306,4.5,"UA50DU8000W"
"samsung",50,"LED",306,4.5,"UA50DU8000S"
"samsung",50,"LED",306,4.5,"UA50DU8500S"
"samsung",50,"LED",306,4.5,"UA50DU800"
"samsung",55,"LED",795,1,"QA55LST7TAW"
"samsung",55,"LED",795,1,"BH55T"
"samsung",55,"LED",795,1,"QA55LST7TAS"
"samsung",55,"LED",565,2.5,"QA55Q80AAW"
"samsung",55,"LED",565,2.5,"QA55Q80AAS"
"samsung",55,"LED",503,3,"QA55LS03AAW"
"samsung",55,"LED",503,3,"QA55LS03AAS"
"samsung",55,"LED",412,4,"UA55AU9000S"
"samsung",55,"LED",485,3,"QA55QN85AAW"
"samsung",55,"LED",485,3,"QA55QN85AAS"
"samsung",55,"LED",485,3,"QA55QN85AA"
"samsung",55,"LED",543,2.5,"QA55QN90AAW"
"samsung",55,"LED",543,2.5,"QA55QN90AAS"
"samsung",55,"LED",543,2.5,"QA55QN90AA"
"samsung",55,"LED",310,5,"UA55AU7000W"
"samsung",55,"LED",310,5,"UA55AU7000S"
"samsung",55,"LED",310,5,"UA55AU7000"
"samsung",55,"LED",412,4,"QA55Q70AAW"
"samsung",55,"LED",412,4,"QA55Q70AAS"
"samsung",55,"LED",310,5,"BE55AH"
"samsung",55,"LED",408,4,"UA55AU8000W"
"samsung",55,"LED",408,4,"UA55AU8000S"
"samsung",55,"LED",408,4,"UA55AU8000"
"samsung",55,"LED",726,1.5,"QA55QN700AS"
"samsung",55,"LED",310,5,"HG55Q60AAAW"
"samsung",55,"LED",514,3,"QA55Q95TDW"
"samsung",55,"LED",514,3,"QA55Q95TDS"
"samsung",55,"LED",335,5,"HG55AJ690YK"
"samsung",55,"LED",284,5.5,"UA55AU7002S"
"samsung",55,"LED",419,4,"QA55Q70BAW"
"samsung",55,"LED",419,4,"QA55Q70BAS"
"samsung",55,"LED",419,4,"QA55Q70BA"
"samsung",55,"LED",416,4,"UA55BU8000W"
"samsung",55,"LED",416,4,"UA55BU8000S"
"samsung",55,"LED",416,4,"UA55BU8500S"
"samsung",55,"LED",416,4,"UA55BU800"
"samsung",55,"LED",594,2.5,"QA55QN90BAW"
"samsung",55,"LED",594,2.5,"QA55QN90BAS"
"samsung",55,"LED",594,2.5,"QA55QN90BA"
"samsung",55,"LED",514,3,"QA55LS03BAW"
"samsung",55,"LED",514,3,"QA55LS03BAS"
"samsung",55,"LED",514,3,"QA55LS03BA"
"samsung",55,"LED",499,3,"QA55QN85BAW"
"samsung",55,"LED",499,3,"QA55QN85BAS"
"samsung",55,"LED",499,3,"QA55QN85BA"
"samsung",55,"LED",635,2,"QA55QN95BAW"
"samsung",55,"LED",635,2,"QA55QN95BAS"
"samsung",55,"LED",635,2,"QA55QN95BA"
"samsung",55,"LED",817,1,"QA55QN700BS"
"samsung",55,"LED",426,4,"QA55LS01BAW"
"samsung",55,"LED",426,4,"QA55LS01BBW"
"samsung",55,"LED",426,4,"QA55LS01BAS"
"samsung",55,"LED",426,4,"QA55LS01B"
"samsung",55,"LED",580,2.5,"QA55Q80BAW"
"samsung",55,"LED",580,2.5,"QA55Q80BAS"
"samsung",55,"LED",580,2.5,"QA55Q80BA"
"samsung",55,"LED",317,5,"HG55AU800AW"
"samsung",55,"LED",321,5,"QA55Q6BA"
"samsung",55,"LED",321,5,"QA55Q63BAS"
"samsung",55,"LED",321,5,"QA55Q60BAW"
"samsung",55,"LED",321,5,"QA55Q60BAS"
"samsung",55,"LED",521,3,"QA55S95BA"
"samsung",55,"LED",521,3,"QA55S95BAS"
"samsung",55,"LED",521,3,"QA55S95BAW"
"samsung",55,"LED",416,4,"HG55BU800AW"
"samsung",55,"LED",321,5,"HG55Q60BAAW"
"samsung",55,"LED",321,5,"QA55Q60CAW"
"samsung",55,"LED",321,5,"QA55Q60CAS"
"samsung",55,"LED",321,5,"QA55Q63CAS"
"samsung",55,"LED",321,5,"QA55Q6CA"
"samsung",55,"LED",416,4,"QA55QN90CAW"
"samsung",55,"LED",416,4,"QA55QN90CAS"
"samsung",55,"LED",416,4,"QA55QN90CA"
"samsung",55,"LED",361,4.5,"UA55CU8000W"
"samsung",55,"LED",361,4.5,"UA55CU8000S"
"samsung",55,"LED",361,4.5,"UA55CU8500S"
"samsung",55,"LED",361,4.5,"UA55CU800"
"samsung",55,"LED",412,4,"QA55Q80CAW"
"samsung",55,"LED",412,4,"QA55Q80CAS"
"samsung",55,"LED",412,4,"QA55Q80CA"
"samsung",55,"LED",419,4,"QA55Q70CAW"
"samsung",55,"LED",419,4,"QA55Q70CAS"
"samsung",55,"LED",419,4,"QA55Q70CA"
"samsung",55,"LED",616,2,"QA55QN700CS"
"samsung",55,"LED",416,4,"QA55S90CAW"
"samsung",55,"LED",416,4,"QA55S90CAS"
"samsung",55,"LED",416,4,"QA55S90CA"
"samsung",55,"LED",416,4,"QA55S95CAW"
"samsung",55,"LED",416,4,"QA55S95CAS"
"samsung",55,"LED",416,4,"QA55S95CA"
"samsung",55,"LED",299,5.5,"LH55BECHLGSXNZ"
"samsung",55,"LED",299,5.5,"LH55BECHLG"
"samsung",55,"LED",299,5.5,"LH55BECHLGKXXY"
"samsung",55,"LED",302,5.5,"QA55QE1CAS"
"samsung",55,"LED",299,5.5,"UA55CU7000S"
"samsung",55,"LED",299,5.5,"UA55CU7100S"
"samsung",55,"LED",299,5.5,"UA55CU700S"
"samsung",55,"LED",299,5.5,"HG55CU700AW"
"samsung",55,"LED",419,4,"QA55QN90DAW"
"samsung",55,"LED",419,4,"QA55QN90DAS"
"samsung",55,"LED",419,4,"QA55QN90DA"
"samsung",55,"LED",412,4,"QA55S90DAW"
"samsung",55,"LED",412,4,"QA55S90DAS"
"samsung",55,"LED",412,4,"QA55S90DA"
"samsung",55,"LED",273,6,"QA55Q60DAW"
"samsung",55,"LED",273,6,"QA55Q60DAS"
"samsung",55,"LED",273,6,"QA55Q65DAW"
"samsung",55,"LED",273,6,"QA55Q65DAS"
"samsung",55,"LED",273,6,"QA55Q6DA"
"samsung",55,"LED",397,4,"QA55Q80DAW"
"samsung",55,"LED",397,4,"QA55Q80DAS"
"samsung",55,"LED",397,4,"QA55Q80DA"
"samsung",55,"LED",405,4,"QA55S95DAW"
"samsung",55,"LED",405,4,"QA55S95DAS"
"samsung",55,"LED",405,4,"QA55S95DA"
"samsung",55,"LED",397,4,"QA55Q70DAW"
"samsung",55,"LED",397,4,"QA55Q70DAS"
"samsung",55,"LED",397,4,"QA55Q70DA"
"samsung",55,"LED",288,5.5,"QA55QE1DAS"
"samsung",55,"LED",412,4,"QA55QN85DBW"
"samsung",55,"LED",412,4,"QA55QN85DBS"
"samsung",55,"LED",412,4,"QA55QN85DB"
"samsung",55,"LED",401,4,"QA55QN87DAW"
"samsung",55,"LED",401,4,"QA55QN87DAS"
"samsung",55,"LED",401,4,"QA55QN87DA"
"samsung",55,"LED",437,3.5,"QA55LS03DAW"
"samsung",55,"LED",437,3.5,"QA55LS03DAS"
"samsung",55,"LED",437,3.5,"QA55LS03DA"
"samsung",55,"LED",401,4,"QA55QN80DAW"
"samsung",55,"LED",401,4,"QA55QN80DAS"
"samsung",55,"LED",401,4,"QA55QN80DA"
"samsung",55,"LED",291,5.5,"UA55DU7000S"
"samsung",55,"LED",291,5.5,"UA55DU7000W"
"samsung",55,"LED",291,5.5,"UA55DU7700S"
"samsung",55,"LED",291,5.5,"UA55DU7700W"
"samsung",55,"LED",291,5.5,"UA55DU700"
"samsung",55,"LED",357,4.5,"UA55DU8000W"
"samsung",55,"LED",357,4.5,"UA55DU8000S"
"samsung",55,"LED",357,4.5,"UA55DU8500S"
"samsung",55,"LED",357,4.5,"UA55DU800"
"samsung",55,"LED",291,5.5,"BE55DH"
"samsung",55,"LED",328,5,"QA55LS01DAW"
"samsung",55,"LED",328,5,"QA55LS01DAS"
"samsung",55,"LED",328,5,"QA55LS01DA"
"samsung",55,"LED",755,1,"QA55LST7DAW"
"samsung",55,"LED",755,1,"QA55LST7DAS"
"samsung",55,"LED",755,1,"QA55LST7DA"
"samsung",55,"LED",357,4.5,"UA55DUE800W"
"samsung",55,"LED",357,4.5,"UA55DUE800S"
"samsung",55,"LED",357,4.5,"UA55DUE800"
"samsung",55,"LED",321,5,"QA55Q60TAW"
"samsung",55,"LED",321,5,"QA55Q60TAS"
"samsung",55,"LED",321,5,"QA55Q60TA"
"samsung",55,"LED",339,5,"UA55TU8500S"
"samsung",55,"LED",339,5,"UA55TU7000S"
"samsung",55,"LED",412,4,"QA55LS01TAW"
"samsung",55,"LED",412,4,"QA55LS01TAS"
"samsung",55,"LED",412,4,"QA55LS01TBS"
"samsung",55,"LED",412,4,"QA55LS01T"
"samsung",55,"LED",405,4,"QA55Q70TAW"
"samsung",55,"LED",405,4,"QA55Q70TAS"
"samsung",55,"LED",405,4,"QA55Q70T"
"samsung",55,"LED",554,2.5,"QA55Q80TAW"
"samsung",55,"LED",554,2.5,"QA55Q80TAS"
"samsung",55,"LED",554,2.5,"QA55Q80T"
"samsung",55,"LED",496,3,"QA55LS03TAW"
"samsung",55,"LED",496,3,"QA55LS03TAS"
"samsung",55,"LED",496,3,"QA55LS03T"
"samsung",55,"LED",554,2.5,"QA55Q95TAW"
"samsung",55,"LED",554,2.5,"QA55Q95TAS"
"samsung",55,"LED",554,2.5,"QA55Q95T"
"samsung",55,"LED",339,5,"BE55TH"
"samsung",55,"LED",496,3,"HG55TS030AK"
"samsung",55,"LED",335,5,"HG55AT690UK"
"samsung",55,"LED",339,5,"UA55TU6900S"
"samsung",55,"LED",335,5,"HG55AT670UK"
"samsung",55,"LED",313,5,"QA55Q60AAW"
"samsung",55,"LED",313,5,"QA55Q60AAS"
"samsung",55,"LED",324,5,"QA55Q60ABW"
"samsung",55,"LED",324,5,"QA55Q60ABS"
"samsung",55,"LED",375,4.5,"UA55TU8000W"
"samsung",55,"LED",375,4.5,"UA55TU8000S"
"samsung",55,"LED",375,4.5,"UA55TU8000"
"samsung",57,"LED",343,5,"UA58TU7000W"
"samsung",57,"LED",343,5,"UA58TU7000S"
"samsung",57,"LED",343,5,"UA58TU7000"
"samsung",57,"LED",343,5,"QA58Q60TAW"
"samsung",57,"LED",343,5,"QA58Q60TAS"
"samsung",57,"LED",343,5,"QA58Q60T"
"samsung",57,"LED",346,5,"UA58AU7000W"
"samsung",57,"LED",346,5,"UA58AU7000S"
"samsung",57,"LED",346,5,"UA58AU7000"
"samsung",60,"LED",430,4.5,"UA60AU8000S"
"samsung",60,"LED",383,5,"UA60BU8000S"
"samsung",64,"LED",992,1.5,"QA65LST7TAW"
"samsung",64,"LED",992,1.5,"BH65T"
"samsung",64,"LED",992,1.5,"QA65LST7TAS"
"samsung",64,"LED",558,4,"QA65QN85AAW"
"samsung",64,"LED",558,4,"QA65QN85AAS"
"samsung",64,"LED",565,4,"QA65LS03AAW"
"samsung",64,"LED",565,4,"QA65LS03AAS"
"samsung",64,"LED",1127,1,"QA65QN900AW"
"samsung",64,"LED",1127,1,"QA65QN900AS"
"samsung",64,"LED",1127,1,"QA65QN900A"
"samsung",64,"LED",1087,1,"QA65QN800AW"
"samsung",64,"LED",1087,1,"QA65QN800AS"
"samsung",64,"LED",1087,1,"QA65QN800A"
"samsung",64,"LED",426,5,"UA65AU7000W"
"samsung",64,"LED",426,5,"UA65AU7000S"
"samsung",64,"LED",426,5,"UA65AU7000"
"samsung",64,"LED",744,2.5,"QA65QN90AAW"
"samsung",64,"LED",744,2.5,"QA65QN90AAS"
"samsung",64,"LED",744,2.5,"QA65QN90AA"
"samsung",64,"LED",430,5,"QA65Q60AAW"
"samsung",64,"LED",430,5,"QA65Q60AAS"
"samsung",64,"LED",543,4,"QA65Q70AAW"
"samsung",64,"LED",543,4,"QA65Q70AAS"
"samsung",64,"LED",744,2.5,"QA65Q80AAW"
"samsung",64,"LED",744,2.5,"QA65Q80AAS"
"samsung",64,"LED",426,5,"BE65AH"
"samsung",64,"LED",430,5,"UA65AU8000W"
"samsung",64,"LED",430,5,"UA65AU8000S"
"samsung",64,"LED",430,5,"UA65AU8000"
"samsung",64,"LED",806,2.5,"QA65QN700AW"
"samsung",64,"LED",806,2.5,"QA65QN700AS"
"samsung",64,"LED",806,2.5,"QA65QN700A"
"samsung",64,"LED",459,5,"QA65LS01TAW"
"samsung",64,"LED",459,5,"QA65LS01TAS"
"samsung",64,"LED",383,5.5,"HG65Q60AAAW"
"samsung",64,"LED",430,5,"QA65Q60ABW"
"samsung",64,"LED",430,5,"QA65Q60ABS"
"samsung",65,"LED",390,5.5,"QA65Q60TAW"
"samsung",65,"LED",390,5.5,"QA65Q60TAS"
"samsung",65,"LED",390,5.5,"QA65Q60TA"
"samsung",65,"LED",426,5,"UA65TU8500S"
"samsung",65,"LED",426,5,"QA65Q70TAW"
"samsung",65,"LED",426,5,"QA65Q70TAS"
"samsung",65,"LED",426,5,"QA65Q70T"
"samsung",65,"LED",766,2.5,"QA65Q80TAW"
"samsung",65,"LED",766,2.5,"QA65Q80TAS"
"samsung",65,"LED",766,2.5,"QA65Q80T"
"samsung",65,"LED",554,4,"QA65LS03TAW"
"samsung",65,"LED",554,4,"QA65LS03TAS"
"samsung",65,"LED",554,4,"QA65LS03T"
"samsung",65,"LED",773,2.5,"QA65Q95TAW"
"samsung",65,"LED",773,2.5,"QA65Q95TAS"
"samsung",65,"LED",773,2.5,"QA65Q95T"
"samsung",65,"LED",1065,1,"QA65Q800TAW"
"samsung",65,"LED",1065,1,"QA65Q800TAS"
"samsung",65,"LED",1065,1,"QA65Q800T"
"samsung",65,"LED",1073,1,"QA65Q950TSW"
"samsung",65,"LED",1073,1,"QA65Q950TSS"
"samsung",65,"LED",1073,1,"QA65Q950T"
"samsung",65,"LED",426,5,"BE65TH"
"samsung",65,"LED",554,4,"HG65TS030AK"
"samsung",65,"LED",426,5,"HG65AT690UK"
"samsung",65,"LED",426,5,"UA65TU6900S"
"samsung",65,"LED",426,5,"HG65AT670UK"
"samsung",65,"LED",426,5,"UA65TU8000"
"samsung",65,"LED",426,5,"UA65TU8000S"
"samsung",65,"LED",426,5,"UA65TU8000W"
"samsung",65,"LED",416,5.5,"UA65AU7002S"
"samsung",65,"LED",751,2.5,"QA65Q95TDW"
"samsung",65,"LED",751,2.5,"QA65Q95TDS"
"samsung",65,"LED",426,5,"HG65AJ690YK"
"samsung",65,"LED",437,5,"UA65BU8000W"
"samsung",65,"LED",437,5,"UA65BU8000S"
"samsung",65,"LED",437,5,"UA65BU8000"
"samsung",65,"LED",437,5,"UA65BU8500S"
"samsung",65,"LED",551,4,"QA65Q70BAW"
"samsung",65,"LED",551,4,"QA65Q70BAS"
"samsung",65,"LED",551,4,"QA65Q70BA"
"samsung",65,"LED",1120,1,"QA65QN800BW"
"samsung",65,"LED",1120,1,"QA65QN800BS"
"samsung",65,"LED",1120,1,"QA65QN800B"
"samsung",65,"LED",580,4,"QA65LS03BAW"
"samsung",65,"LED",580,4,"QA65LS03BAS"
"samsung",65,"LED",580,4,"QA65LS03BA"
"samsung",65,"LED",580,4,"QA65QN85BAW"
"samsung",65,"LED",580,4,"QA65QN85BAS"
"samsung",65,"LED",580,4,"QA65QN85BA"
"samsung",65,"LED",1135,1,"QA65QN900BW"
"samsung",65,"LED",1135,1,"QA65QN900BS"
"samsung",65,"LED",1135,1,"QA65QN900B"
"samsung",65,"LED",744,2.5,"QA65QN90BAW"
"samsung",65,"LED",744,2.5,"QA65QN90BAS"
"samsung",65,"LED",744,2.5,"QA65QN90BA"
"samsung",65,"LED",781,2.5,"QA65QN95BAW"
"samsung",65,"LED",781,2.5,"QA65QN95BAS"
"samsung",65,"LED",781,2.5,"QA65QN95BA"
"samsung",65,"LED",755,2.5,"QA65Q80BAW"
"samsung",65,"LED",755,2.5,"QA65Q80BAS"
"samsung",65,"LED",755,2.5,"QA65Q80BA"
"samsung",65,"LED",897,2,"QA65QN700BW"
"samsung",65,"LED",897,2,"QA65QN700BS"
"samsung",65,"LED",897,2,"QA65QN700B"
"samsung",65,"LED",492,4.5,"QA65LS01BAW"
"samsung",65,"LED",492,4.5,"QA65LS01BBW"
"samsung",65,"LED",492,4.5,"QA65LS01BAS"
"samsung",65,"LED",492,4.5,"QA65LS01B"
"samsung",65,"LED",419,5,"HG65AU800AW"
"samsung",65,"LED",430,5,"QA65Q63BAS"
